Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Difference,Pressure_Difference_Ratio,Velocity_2-1,Velocity_3-2,Velocity_High-3,Velocity_Max-Min,Defect_Status,Defect_Type
2,78,0.158,0.17,0.202,2.526,265.0,0.011,19,373,35.0,0.036,596.0,11.1,2.4,3.0,655.4,5.7,26.1,2.77,31.1,65.9,331,2.249056603773585,0.012,0.032,2.324,2.368,1,Short_Shot
2,79,0.149,0.17,0.2,2.525,265.0,0.012,17,372,35.0,0.034,596.0,11.1,2.4,3.0,655.4,5.7,26.1,2.77,31.1,65.9,331,2.249056603773585,0.021,0.03,2.325,2.376,0,Normal
2,80,0.156,0.168,0.2,2.511,265.0,0.012,18,373,35.0,0.036,596.0,11.1,2.4,3.0,655.4,5.8,26.1,2.77,31.1,65.9,331,2.249056603773585,0.012,0.032,2.311,2.355,0,Normal
2,81,0.16,0.166,0.197,2.535,265.0,0.011,18,373,35.0,0.035,597.0,11.1,2.4,3.0,655.4,5.8,26.1,2.77,31.1,65.9,332,2.252830188679245,0.006,0.031,2.338,2.375,0,Normal
2,82,0.152,0.176,0.204,2.51,265.0,0.012,19,375,35.0,0.034,596.0,11.1,2.4,3.0,655.0,5.8,26.1,2.72,31.0,65.8,331,2.249056603773585,0.0239999999999999,0.0279999999999999,2.306,2.358,1,Short_Shot
2,83,0.156,0.168,0.198,2.509,265.0,0.012,19,375,35.0,0.034,597.0,11.1,2.4,3.0,655.5,5.9,26.1,2.74,31.0,65.9,332,2.252830188679245,0.012,0.03,2.311,2.353,1,Short_Shot
2,84,0.156,0.168,0.198,2.509,265.0,0.012,19,375,35.0,0.034,597.0,11.1,2.4,3.0,655.5,5.9,26.1,2.74,31.0,65.9,332,2.252830188679245,0.012,0.03,2.311,2.353,0,Normal
2,85,0.152,0.168,0.208,2.496,265.0,0.009,19,375,35.0,0.035,596.0,11.1,2.4,3.0,656.0,5.9,26.1,2.72,31.0,65.9,331,2.249056603773585,0.016,0.0399999999999999,2.288,2.344,0,Normal
2,86,0.16,0.172,0.204,2.53,265.0,0.012,17,373,35.0,0.036,596.0,11.1,2.4,3.0,656.0,5.9,26.1,2.72,31.0,65.9,331,2.249056603773585,0.0119999999999999,0.032,2.326,2.37,1,Short_Shot
2,87,0.143,0.166,0.21,2.511,265.0,0.012,18,373,35.0,0.034,597.0,11.1,2.4,3.0,656.8,6.0,26.1,2.72,31.0,65.8,332,2.252830188679245,0.025,0.0439999999999999,2.301,2.37,1,Short_Shot
2,88,0.15,0.168,0.206,2.513,265.0,0.012,17,375,35.0,0.042,596.0,11.1,2.4,3.0,656.8,6.0,26.1,2.72,31.0,65.8,331,2.249056603773585,0.018,0.0379999999999999,2.307,2.363,0,Normal
2,89,0.149,0.163,0.2,2.534,265.0,0.014,16,375,35.0,0.034,596.0,11.1,2.4,3.0,657.5,6.1,26.1,2.74,31.0,65.8,331,2.249056603773585,0.014,0.037,2.334,2.385,1,Blow_Hole
2,90,0.154,0.172,0.196,2.526,265.0,0.013,18,373,35.0,0.035,595.0,11.1,2.4,3.0,658.0,6.0,26.1,2.74,31.1,65.7,330,2.2452830188679247,0.0179999999999999,0.024,2.33,2.372,1,Blow_Hole
2,91,0.154,0.172,0.196,2.526,265.0,0.013,18,373,35.0,0.035,595.0,11.1,2.4,3.0,658.0,6.0,26.1,2.74,31.1,65.7,330,2.2452830188679247,0.0179999999999999,0.024,2.33,2.372,0,Normal
2,92,0.155,0.166,0.202,2.516,265.0,0.013,19,372,35.0,0.035,597.0,11.1,2.4,3.0,658.3,6.0,26.1,2.73,31.1,65.6,332,2.252830188679245,0.011,0.036,2.314,2.361,0,Normal
2,93,0.16,0.168,0.208,2.519,265.0,0.012,17,372,34.9,0.036,596.0,11.1,2.4,3.0,658.3,6.0,26.1,2.73,31.1,65.6,331,2.249056603773585,0.008,0.0399999999999999,2.311,2.359,0,Normal
2,94,0.152,0.166,0.212,2.509,265.0,0.012,17,373,37.0,0.034,596.0,13.1,2.4,3.0,657.9,6.1,26.1,2.74,31.1,65.5,331,2.249056603773585,0.014,0.0459999999999999,2.297,2.357,0,Normal
2,95,0.155,0.164,0.208,2.523,265.0,0.012,16,370,36.0,0.036,596.0,12.2,2.0,2.0,657.1,6.2,26.1,2.75,31.1,65.5,331,2.249056603773585,0.009,0.0439999999999999,2.315,2.3680000000000003,1,Short_Shot
2,96,0.146,0.164,0.196,2.493,265.0,0.012,18,370,36.0,0.036,596.0,12.2,2.0,2.0,657.1,6.2,26.1,2.75,31.1,65.5,331,2.249056603773585,0.018,0.032,2.297,2.347,0,Normal
2,97,0.162,0.174,0.2,2.524,265.0,0.014,17,370,36.1,0.036,596.0,12.2,2.0,2.0,656.4,6.4,26.1,2.77,31.1,65.5,331,2.249056603773585,0.0119999999999999,0.026,2.324,2.362,1,Blow_Hole
2,98,0.155,0.162,0.21,2.503,265.0,0.011,16,372,36.1,0.041,596.0,12.2,2.0,2.0,656.4,6.4,26.1,2.77,31.1,65.5,331,2.249056603773585,0.007,0.0479999999999999,2.293,2.3480000000000003,0,Normal
2,99,0.152,0.166,0.203,2.527,263.0,0.011,15,372,36.2,0.036,593.5,12.2,2.0,2.0,655.9,6.5,26.1,2.75,31.1,65.5,330,2.2547528517110265,0.014,0.037,2.3240000000000003,2.375,1,Short_Shot
2,100,0.16,0.164,0.197,2.501,265.0,0.011,17,370,36.1,0.042,595.0,12.2,2.0,2.0,655.5,6.5,26.1,2.76,31.1,65.5,330,2.2452830188679247,0.004,0.033,2.304,2.341,1,Short_Shot
2,101,0.156,0.168,0.2,2.527,265.0,0.011,17,372,36.2,0.036,597.0,12.2,2.0,2.0,655.5,6.5,26.1,2.76,31.1,65.5,332,2.252830188679245,0.012,0.032,2.327,2.371,0,Normal
2,102,0.16,0.174,0.2,2.524,265.0,0.014,18,372,36.2,0.033,596.0,12.2,2.0,2.0,655.6,6.5,26.1,2.75,31.1,65.6,331,2.249056603773585,0.0139999999999999,0.026,2.324,2.364,0,Normal
2,103,0.16,0.17,0.198,2.523,265.0,0.012,18,372,36.1,0.036,596.0,12.2,2.0,2.0,655.6,6.5,26.1,2.75,31.1,65.6,331,2.249056603773585,0.01,0.0279999999999999,2.325,2.363,0,Normal
2,104,0.156,0.174,0.204,2.522,265.0,0.012,18,372,36.1,0.035,597.0,12.2,2.0,2.0,655.7,6.6,26.1,2.75,31.1,65.6,332,2.252830188679245,0.0179999999999999,0.03,2.318,2.366,0,Normal
2,105,0.158,0.173,0.206,2.51,265.0,0.011,17,372,36.1,0.036,596.0,12.2,2.0,2.0,656.5,6.6,26.1,2.75,31.1,65.8,331,2.249056603773585,0.0149999999999999,0.033,2.304,2.352,0,Normal
2,106,0.149,0.164,0.205,2.508,265.0,0.011,17,372,36.1,0.041,596.0,12.2,2.0,2.0,656.5,6.6,26.1,2.75,31.1,65.8,331,2.249056603773585,0.015,0.0409999999999999,2.303,2.359,0,Normal
2,107,0.155,0.166,0.205,2.524,265.0,0.012,16,373,36.1,0.034,596.0,12.2,2.0,2.0,656.9,6.5,26.1,2.74,31.1,65.8,331,2.249056603773585,0.011,0.0389999999999999,2.319,2.369,0,Normal
2,108,0.158,0.17,0.196,2.522,265.0,0.012,17,372,36.1,0.041,596.0,12.2,2.0,2.0,656.9,6.5,26.1,2.74,31.1,65.8,331,2.249056603773585,0.012,0.0259999999999999,2.326,2.364,0,Normal
2,109,0.158,0.17,0.208,2.514,265.0,0.012,18,372,36.1,0.033,596.0,12.2,2.0,2.0,657.4,6.5,26.1,2.72,31.1,65.8,331,2.249056603773585,0.012,0.0379999999999999,2.306,2.356,0,Normal
2,110,0.147,0.164,0.194,2.52,265.0,0.011,16,372,36.2,0.033,595.0,12.2,2.0,2.0,657.4,6.5,26.1,2.73,31.2,65.7,330,2.2452830188679247,0.017,0.03,2.326,2.373,1,Short_Shot
2,111,0.156,0.174,0.212,2.52,265.0,0.014,18,372,36.1,0.036,596.0,12.2,2.0,2.0,657.4,6.5,26.1,2.73,31.2,65.7,331,2.249056603773585,0.0179999999999999,0.038,2.308,2.364,0,Normal
2,112,0.158,0.164,0.208,2.492,265.0,0.011,18,372,36.1,0.033,595.0,12.2,2.0,2.0,657.3,6.5,26.1,2.74,31.2,65.7,330,2.2452830188679247,0.006,0.0439999999999999,2.284,2.334,0,Normal
2,113,0.155,0.168,0.205,2.48,264.0,0.014,18,372,36.1,0.034,595.0,12.2,2.0,2.0,657.3,6.5,26.1,2.74,31.2,65.7,331,2.253787878787879,0.013,0.0369999999999999,2.275,2.325,0,Normal
2,114,0.155,0.168,0.198,2.522,265.0,0.012,18,372,36.1,0.035,595.0,12.2,2.0,2.0,656.6,6.5,26.2,2.76,31.2,65.6,330,2.2452830188679247,0.013,0.03,2.324,2.367,0,Normal
2,115,0.155,0.168,0.198,2.522,265.0,0.012,18,372,36.1,0.035,595.0,12.2,2.0,2.0,656.5,6.4,26.2,2.74,31.3,65.6,330,2.2452830188679247,0.013,0.03,2.324,2.367,0,Normal
2,116,0.156,0.164,0.192,2.498,265.0,0.012,19,373,36.1,0.036,596.0,12.2,2.0,2.0,656.5,6.4,26.2,2.74,31.3,65.6,331,2.249056603773585,0.008,0.0279999999999999,2.306,2.342,1,Blow_Hole
2,117,0.154,0.166,0.206,2.516,265.0,0.011,17,373,36.1,0.041,596.0,12.2,2.0,2.0,656.5,6.4,26.1,2.76,31.4,65.5,331,2.249056603773585,0.012,0.0399999999999999,2.31,2.362,0,Normal
2,118,0.158,0.17,0.21,2.52,265.0,0.012,17,373,36.1,0.042,595.0,12.2,2.0,2.0,656.5,6.4,26.1,2.76,31.4,65.5,330,2.2452830188679247,0.012,0.0399999999999999,2.31,2.362,0,Normal
2,119,0.15,0.168,0.214,2.534,265.0,0.012,18,373,36.1,0.033,595.0,12.2,2.0,2.0,656.6,6.4,26.2,2.77,31.4,65.6,330,2.2452830188679247,0.018,0.0459999999999999,2.32,2.384,1,Short_Shot
2,120,0.158,0.168,0.206,2.525,264.0,0.012,17,373,36.0,0.033,595.0,12.2,2.0,2.0,656.8,6.4,26.1,2.76,31.4,65.5,331,2.253787878787879,0.01,0.0379999999999999,2.319,2.367,1,Blow_Hole
2,121,0.16,0.168,0.21,2.51,265.0,0.009,18,373,36.1,0.033,595.0,12.2,2.0,2.0,656.8,6.4,26.1,2.76,31.4,65.5,330,2.2452830188679247,0.008,0.0419999999999999,2.3,2.35,0,Normal
2,122,0.15,0.165,0.206,2.507,265.0,0.011,18,373,36.0,0.035,596.0,12.2,2.0,2.0,657.6,6.4,26.1,2.76,31.4,65.3,331,2.249056603773585,0.015,0.0409999999999999,2.301,2.357,0,Normal
2,123,0.15,0.165,0.206,2.507,265.0,0.011,18,373,36.0,0.035,596.0,12.2,2.0,2.0,657.6,6.4,26.1,2.76,31.4,65.3,331,2.249056603773585,0.015,0.0409999999999999,2.301,2.357,0,Normal
2,124,0.157,0.17,0.197,2.531,265.0,0.012,16,372,36.1,0.034,595.0,12.2,2.0,2.0,658.2,6.4,26.1,2.74,31.5,65.0,330,2.2452830188679247,0.013,0.0269999999999999,2.334,2.374,1,Blow_Hole
2,125,0.148,0.166,0.206,2.527,265.0,0.012,17,372,36.0,0.036,596.0,12.2,2.0,2.0,658.9,6.3,26.1,2.73,31.6,64.7,331,2.249056603773585,0.018,0.0399999999999999,2.321,2.379,1,Blow_Hole
2,126,0.16,0.166,0.21,2.513,265.0,0.012,18,372,36.1,0.034,597.0,12.2,2.0,2.0,658.9,6.3,26.1,2.73,31.6,64.7,332,2.252830188679245,0.006,0.0439999999999999,2.303,2.353,0,Normal
2,127,0.15,0.17,0.208,2.527,265.0,0.012,17,373,36.1,0.033,596.0,12.2,2.0,2.0,659.6,6.3,26.2,2.74,31.6,64.5,331,2.249056603773585,0.02,0.0379999999999999,2.319,2.377,1,Blow_Hole
2,128,0.15,0.17,0.208,2.527,265.0,0.012,17,373,36.1,0.033,596.0,12.2,2.0,2.0,659.6,6.3,26.2,2.74,31.6,64.5,331,2.249056603773585,0.02,0.0379999999999999,2.319,2.377,0,Normal
2,129,0.148,0.17,0.202,2.525,265.0,0.012,18,372,36.0,0.036,596.0,12.2,2.0,2.0,660.4,6.4,26.2,2.73,31.7,64.1,331,2.249056603773585,0.022,0.032,2.323,2.377,0,Normal
2,130,0.158,0.168,0.208,2.527,264.0,0.012,18,373,36.1,0.033,595.0,12.2,2.0,2.0,661.2,6.4,26.2,2.73,31.8,63.8,331,2.253787878787879,0.01,0.0399999999999999,2.319,2.369,0,Normal
2,131,0.156,0.172,0.206,2.53,265.0,0.012,17,375,36.0,0.041,596.0,12.2,2.0,2.0,661.2,6.4,26.2,2.73,31.8,63.8,331,2.249056603773585,0.0159999999999999,0.034,2.324,2.374,0,Normal
2,132,0.154,0.165,0.198,2.495,265.0,0.012,18,373,36.1,0.035,596.0,12.2,2.0,2.0,661.6,6.3,26.2,2.75,31.8,63.6,331,2.249056603773585,0.011,0.033,2.297,2.341,0,Normal
2,133,0.146,0.17,0.206,2.532,265.0,0.014,17,375,36.1,0.036,597.0,12.2,2.0,2.0,662.6,6.3,26.2,2.74,31.9,63.4,332,2.252830188679245,0.024,0.0359999999999999,2.326,2.386,0,Normal
2,134,0.158,0.166,0.208,2.514,264.0,0.011,19,373,36.1,0.034,595.0,12.2,2.0,2.0,662.6,6.3,26.2,2.74,31.9,63.4,331,2.253787878787879,0.008,0.0419999999999999,2.306,2.356,0,Normal
2,135,0.156,0.176,0.21,2.489,265.0,0.011,19,375,36.1,0.034,596.0,12.2,2.0,2.0,662.6,6.3,26.2,2.76,32.0,63.1,331,2.249056603773585,0.0199999999999999,0.034,2.279,2.333,0,Normal
2,136,0.154,0.164,0.198,2.511,265.0,0.012,18,375,36.1,0.034,596.0,12.2,2.0,2.0,662.6,6.3,26.2,2.76,32.0,63.1,331,2.249056603773585,0.01,0.034,2.313,2.357,0,Normal
2,137,0.16,0.17,0.206,2.52,265.0,0.011,19,375,36.0,0.036,596.0,12.2,2.0,2.0,662.8,6.3,26.2,2.75,32.0,62.8,331,2.249056603773585,0.01,0.0359999999999999,2.314,2.36,0,Normal
2,138,0.158,0.178,0.202,2.502,265.0,0.012,19,373,36.1,0.033,597.0,12.1,2.0,2.0,663.1,6.2,26.2,2.75,32.0,62.5,332,2.252830188679245,0.0199999999999999,0.024,2.3,2.344,0,Normal
2,139,0.152,0.172,0.206,2.523,265.0,0.012,18,373,36.0,0.033,596.0,12.1,2.0,2.0,663.1,6.2,26.2,2.75,32.0,62.5,331,2.249056603773585,0.0199999999999999,0.034,2.317,2.371,0,Normal
2,140,0.154,0.168,0.198,2.506,265.0,0.012,22,375,36.1,0.036,595.0,12.1,2.0,2.0,663.0,6.2,26.2,2.74,32.0,62.4,330,2.2452830188679247,0.014,0.03,2.308,2.352,0,Normal
2,141,0.16,0.16,0.192,2.477,265.0,0.012,22,375,36.1,0.035,596.0,12.1,2.0,2.0,663.0,6.2,26.2,2.74,32.0,62.4,331,2.249056603773585,0.0,0.032,2.285,2.317,1,Short_Shot
2,142,0.156,0.168,0.19100000000000006,2.494,265.0,0.009,21,375,36.0,0.036,596.0,12.1,2.0,2.0,662.8,6.2,26.2,2.75,32.0,62.4,331,2.249056603773585,0.012,0.0219999999999999,2.3040000000000003,2.338,0,Normal
2,143,0.158,0.164,0.206,2.521,265.0,0.012,21,375,36.1,0.036,596.0,12.1,2.0,2.0,662.5,6.2,26.3,2.73,32.0,62.4,331,2.249056603773585,0.006,0.0419999999999999,2.315,2.363,1,Blow_Hole
2,144,0.16,0.168,0.2,2.478,264.0,0.011,20,375,36.1,0.035,595.0,12.1,2.0,2.0,662.5,6.2,26.3,2.73,32.0,62.4,331,2.253787878787879,0.008,0.032,2.278,2.318,1,Blow_Hole
2,145,0.144,0.166,0.214,2.493,265.0,0.012,22,375,36.1,0.036,595.0,12.1,2.0,2.0,662.4,6.1,26.2,2.77,32.0,62.4,330,2.2452830188679247,0.022,0.0479999999999999,2.279,2.349,0,Normal
2,146,0.155,0.17,0.2,2.497,264.0,0.011,21,377,36.1,0.035,595.0,12.1,2.0,2.0,662.4,6.1,26.2,2.77,32.0,62.4,331,2.253787878787879,0.015,0.03,2.297,2.342,0,Normal
2,147,0.15,0.17,0.208,2.488,265.0,0.009,21,377,36.1,0.038,596.0,12.1,2.0,2.0,662.7,6.1,26.2,2.72,32.0,62.5,331,2.249056603773585,0.02,0.0379999999999999,2.28,2.338,0,Normal
2,148,0.16,0.164,0.202,2.504,265.0,0.012,21,377,36.1,0.035,595.0,12.1,2.0,2.0,662.7,6.1,26.2,2.73,32.0,62.5,330,2.2452830188679247,0.004,0.038,2.302,2.344,1,Blow_Hole
2,149,0.158,0.166,0.208,2.524,265.0,0.012,20,377,36.1,0.035,596.0,12.1,2.0,2.0,662.7,6.1,26.2,2.73,32.0,62.5,331,2.249056603773585,0.008,0.0419999999999999,2.316,2.366,0,Normal
2,150,0.158,0.17,0.21,2.531,265.0,0.011,19,377,36.0,0.035,595.0,12.1,2.0,2.0,662.9,6.1,26.2,2.74,32.0,62.4,330,2.2452830188679247,0.012,0.0399999999999999,2.321,2.373,0,Normal
2,151,0.158,0.172,0.202,2.519,264.0,0.012,18,377,36.0,0.034,595.0,12.1,2.0,2.0,662.9,6.1,26.2,2.74,32.0,62.4,331,2.253787878787879,0.0139999999999999,0.03,2.317,2.361,0,Normal
2,152,0.15,0.171,0.206,2.488,265.0,0.012,19,377,35.9,0.036,595.0,12.1,2.0,2.0,662.7,6.1,26.2,2.73,32.0,62.4,330,2.2452830188679247,0.021,0.0349999999999999,2.282,2.338,0,Normal
2,153,0.154,0.164,0.212,2.506,265.0,0.011,20,377,35.9,0.035,595.0,12.1,2.0,2.0,662.5,6.1,26.2,2.71,32.0,62.0,330,2.2452830188679247,0.01,0.0479999999999999,2.294,2.352,1,Blow_Hole
2,154,0.158,0.17,0.196,2.524,265.0,0.011,19,377,36.0,0.035,595.0,12.1,2.0,2.0,662.5,6.1,26.2,2.71,32.0,62.0,330,2.2452830188679247,0.012,0.0259999999999999,2.328,2.366,1,Blow_Hole
2,155,0.157,0.165,0.208,2.519,265.0,0.012,18,377,36.0,0.033,595.0,12.1,2.0,2.0,662.2,6.1,26.2,2.75,31.9,61.9,330,2.2452830188679247,0.008,0.0429999999999999,2.311,2.362,0,Normal
2,156,0.156,0.172,0.206,2.49,265.0,0.009,21,377,36.1,0.036,595.0,12.1,2.0,2.0,662.2,6.1,26.2,2.75,31.9,61.9,330,2.2452830188679247,0.0159999999999999,0.034,2.2840000000000003,2.334,0,Normal
2,157,0.154,0.172,0.194,2.507,265.0,0.011,20,377,36.1,0.035,595.0,12.2,2.0,2.0,661.3,6.2,26.2,2.75,31.8,61.9,330,2.2452830188679247,0.0179999999999999,0.022,2.313,2.353,1,Short_Shot
2,158,0.156,0.174,0.2,2.543,265.0,0.012,14,379,36.1,0.034,595.0,12.2,2.0,2.0,659.9,6.2,26.2,2.74,31.8,62.0,330,2.2452830188679247,0.0179999999999999,0.026,2.343,2.387,0,Normal
2,159,0.16,0.166,0.2,2.515,265.0,0.012,17,379,36.1,0.034,596.0,12.2,2.0,2.0,659.9,6.2,26.2,2.74,31.8,62.0,331,2.249056603773585,0.006,0.034,2.315,2.355,0,Normal
2,160,0.146,0.17,0.204,2.506,265.0,0.012,17,377,36.1,0.036,595.0,12.2,2.0,2.0,658.5,6.3,26.2,2.74,31.7,62.2,330,2.2452830188679247,0.024,0.0339999999999999,2.302,2.36,1,Short_Shot
2,161,0.158,0.168,0.202,2.515,265.0,0.011,18,377,36.1,0.041,597.0,12.2,2.0,2.0,658.5,6.3,26.2,2.74,31.7,62.2,332,2.252830188679245,0.01,0.034,2.313,2.357,0,Normal
2,162,0.16,0.172,0.194,2.534,265.0,0.012,16,377,36.1,0.042,596.0,12.2,2.0,2.0,656.8,6.3,26.2,2.75,31.6,62.3,331,2.249056603773585,0.0119999999999999,0.022,2.34,2.374,0,Normal
2,163,0.148,0.162,0.194,2.532,265.0,0.011,16,377,36.1,0.034,595.0,12.2,2.0,2.0,655.4,6.3,26.2,2.73,31.6,62.5,330,2.2452830188679247,0.014,0.032,2.338,2.384,0,Normal
2,164,0.156,0.166,0.198,2.525,265.0,0.011,16,377,36.1,0.035,596.0,12.2,2.0,2.0,655.4,6.3,26.2,2.73,31.6,62.5,331,2.249056603773585,0.01,0.032,2.327,2.369,0,Normal
2,165,0.154,0.173,0.2,2.526,265.0,0.014,18,377,36.1,0.036,596.0,12.2,2.0,2.0,654.1,6.4,26.2,2.77,31.6,62.7,331,2.249056603773585,0.0189999999999999,0.027,2.326,2.372,1,Blow_Hole
2,166,0.144,0.174,0.203,2.524,265.0,0.014,17,375,36.0,0.035,596.0,12.2,2.0,2.0,654.1,6.4,26.2,2.77,31.6,62.7,331,2.249056603773585,0.03,0.029,2.321,2.38,1,Short_Shot
2,167,0.16,0.172,0.204,2.52,265.0,0.011,18,377,36.1,0.033,596.0,12.2,2.0,2.0,653.0,6.4,26.2,2.76,31.6,62.9,331,2.249056603773585,0.0119999999999999,0.032,2.316,2.36,0,Normal
2,168,0.158,0.164,0.208,2.52,265.0,0.011,17,377,36.1,0.034,596.0,12.2,2.0,2.0,652.2,6.4,26.3,2.75,31.6,63.0,331,2.249056603773585,0.006,0.0439999999999999,2.312,2.362,0,Normal
2,169,0.146,0.176,0.204,2.517,265.0,0.012,17,377,36.1,0.033,596.0,12.2,2.0,2.0,652.2,6.4,26.3,2.75,31.6,63.0,331,2.249056603773585,0.03,0.0279999999999999,2.313,2.371,0,Normal
2,170,0.146,0.176,0.204,2.517,265.0,0.012,17,377,36.1,0.033,596.0,12.2,2.0,2.0,651.7,6.4,26.2,2.77,31.6,62.9,331,2.249056603773585,0.03,0.0279999999999999,2.313,2.371,0,Normal
2,171,0.158,0.168,0.208,2.515,265.0,0.012,17,379,36.1,0.042,596.0,12.2,2.0,2.0,651.7,6.4,26.2,2.77,31.6,62.9,331,2.249056603773585,0.01,0.0399999999999999,2.307,2.357,0,Normal
2,172,0.158,0.168,0.208,2.515,265.0,0.012,17,379,36.1,0.042,596.0,12.2,2.0,2.0,651.6,6.4,26.3,2.73,31.6,62.8,331,2.249056603773585,0.01,0.0399999999999999,2.307,2.357,1,Short_Shot
2,173,0.154,0.17,0.2,2.516,264.0,0.012,18,375,36.1,0.034,595.0,12.2,2.0,2.0,651.6,6.4,26.2,2.75,31.6,62.9,331,2.253787878787879,0.016,0.03,2.316,2.362,1,Stain
2,174,0.16,0.166,0.202,2.498,265.0,0.012,20,375,36.1,0.036,596.0,12.2,2.0,2.0,651.6,6.4,26.2,2.75,31.6,62.9,331,2.249056603773585,0.006,0.036,2.2960000000000003,2.338,0,Normal
2,175,0.16,0.166,0.202,2.498,265.0,0.012,20,375,36.1,0.036,596.0,12.2,2.0,2.0,651.9,6.4,26.2,2.75,31.6,62.9,331,2.249056603773585,0.006,0.036,2.2960000000000003,2.338,0,Normal
2,176,0.156,0.166,0.205,2.529,265.0,0.012,17,377,36.1,0.034,596.0,12.2,2.0,2.0,651.9,6.4,26.2,2.75,31.6,62.9,331,2.249056603773585,0.01,0.0389999999999999,2.324,2.373,0,Normal
2,177,0.15,0.17,0.208,2.519,265.0,0.012,18,379,36.1,0.033,596.0,12.2,2.0,2.0,652.2,6.4,26.2,2.75,31.6,63.1,331,2.249056603773585,0.02,0.0379999999999999,2.311,2.369,1,Short_Shot
2,178,0.15,0.164,0.205,2.522,265.0,0.012,18,377,36.1,0.033,595.0,12.2,2.0,2.0,651.6,6.4,26.2,2.79,31.6,63.1,330,2.2452830188679247,0.014,0.0409999999999999,2.317,2.372,1,Short_Shot
2,179,0.16,0.168,0.198,2.537,265.0,0.011,16,377,36.0,0.036,596.0,12.2,2.0,2.0,651.6,6.4,26.2,2.79,31.6,63.1,331,2.249056603773585,0.008,0.03,2.339,2.377,1,Blow_Hole
2,180,0.15,0.172,0.204,2.524,265.0,0.012,17,375,36.0,0.036,595.0,12.2,2.0,2.0,651.1,6.4,26.2,2.72,31.5,63.1,330,2.2452830188679247,0.0219999999999999,0.032,2.32,2.374,1,Blow_Hole
2,181,0.158,0.174,0.202,2.517,265.0,0.012,17,375,36.0,0.033,596.0,12.2,2.0,2.0,651.1,6.4,26.2,2.72,31.5,63.1,331,2.249056603773585,0.0159999999999999,0.028,2.315,2.359,0,Normal
2,182,0.148,0.166,0.204,2.527,265.0,0.011,17,375,36.0,0.042,595.0,12.2,2.0,2.0,650.5,6.4,26.2,2.74,31.4,63.2,330,2.2452830188679247,0.018,0.0379999999999999,2.323,2.379,1,Blow_Hole
2,183,0.148,0.166,0.204,2.527,265.0,0.011,17,375,36.0,0.042,595.0,12.2,2.0,2.0,649.8,6.4,26.2,2.74,31.5,63.2,330,2.2452830188679247,0.018,0.0379999999999999,2.323,2.379,0,Normal
2,184,0.158,0.173,0.198,2.52,265.0,0.011,17,377,36.1,0.042,596.0,12.2,2.0,2.0,649.8,6.4,26.2,2.74,31.5,63.2,331,2.249056603773585,0.0149999999999999,0.025,2.322,2.362,1,Blow_Hole
2,185,0.152,0.174,0.204,2.517,265.0,0.012,16,375,36.1,0.042,595.0,12.2,2.0,2.0,649.5,6.5,26.2,2.73,31.5,63.2,330,2.2452830188679247,0.0219999999999999,0.03,2.313,2.365,1,Blow_Hole
2,186,0.15,0.168,0.202,2.517,265.0,0.011,16,375,36.1,0.041,596.0,12.2,2.0,2.0,649.5,6.5,26.2,2.73,31.5,63.2,331,2.249056603773585,0.018,0.034,2.315,2.367,1,Blow_Hole
2,187,0.144,0.166,0.204,2.518,265.0,0.012,17,375,36.1,0.041,596.0,12.2,2.0,2.0,649.2,6.5,26.2,2.77,31.5,63.1,331,2.249056603773585,0.022,0.0379999999999999,2.314,2.374,0,Normal
2,188,0.156,0.166,0.192,2.527,264.0,0.014,17,375,36.1,0.036,595.0,12.2,2.0,2.0,648.7,6.5,26.3,2.75,31.6,63.1,331,2.253787878787879,0.01,0.0259999999999999,2.335,2.371,1,Blow_Hole
2,189,0.16,0.17,0.2,2.523,265.0,0.012,17,377,36.1,0.034,596.0,12.2,2.0,2.0,648.7,6.5,26.3,2.75,31.6,63.1,331,2.249056603773585,0.01,0.03,2.323,2.363,1,Blow_Hole
2,190,0.152,0.17,0.202,2.512,265.0,0.012,16,375,36.1,0.034,596.0,12.2,2.0,2.0,648.9,6.5,26.3,2.77,31.6,63.1,331,2.249056603773585,0.018,0.032,2.31,2.36,0,Normal
2,191,0.157,0.163,0.198,2.521,265.0,0.012,17,375,36.1,0.035,596.0,12.2,2.0,2.0,648.9,6.5,26.3,2.77,31.6,63.1,331,2.249056603773585,0.006,0.035,2.323,2.364,0,Normal
2,192,0.15,0.174,0.194,2.52,265.0,0.012,17,375,36.1,0.036,595.0,12.2,2.0,2.0,648.9,6.5,26.3,2.73,31.6,63.1,330,2.2452830188679247,0.0239999999999999,0.02,2.326,2.37,1,Blow_Hole
2,193,0.148,0.17,0.2,2.532,265.0,0.012,17,375,36.1,0.034,596.0,12.2,2.0,2.0,649.4,6.5,26.3,2.75,31.6,63.1,331,2.249056603773585,0.022,0.03,2.332,2.384,0,Normal
2,194,0.156,0.174,0.2,2.525,265.0,0.011,17,375,36.1,0.034,596.0,12.2,2.0,2.0,649.4,6.5,26.3,2.75,31.6,63.1,331,2.249056603773585,0.0179999999999999,0.026,2.325,2.369,0,Normal
