Id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Air_Pressure_Min,Air_Pressure_Max,Coolant_Temp,Coolant_Temp_Min,Coolant_Temp_Max,Coolant_Pressure,Factory_Temp,Factory_Temp_Min,Factory_Temp_Max,Factory_Humidity,Factory_Humidity_Min,Factory_Humidity_Max,Short_Shot_1,Bubble_1,Exfoliation_1,Blow_Hole_1,Stain_1,Dent_1,Deformation_1,Contamination_1,Impurity_1,Crack_1,Scratch_1,Buring_Mark_1,Inclusions_1,Short_Shot_2,Bubble_2,Exfoliation_2,Blow_Hole_2,Stain_2,Dent_2,Deformation_2,Contamination_2,Impurity_2,Crack_2,Scratch_2,Buring_Mark_2,Inclusions_2,Vel_1_2_Diff,Vel_2_3_Diff,Vel_Total_Range,Any_Defect
61063,1,63,0.141,0.168,0.184,2.128,218,0.009,11,254,20.6,0.044,1053,7.8,0.7,0.8,716.9,6.3,3,9,26.2,10,50,2.71,33.6,18.0,22.0,56.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.015999999999999986,0.04300000000000001,0
62064,1,64,0.142,0.166,0.19,2.145,214,0.007,12,255,20.6,0.043,1037,7.8,0.7,0.8,716.9,6.3,3,9,26.2,10,50,2.71,33.6,18.0,22.0,56.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.023999999999999994,0.048000000000000015,0
63065,1,65,0.144,0.168,0.186,2.161,217,0.008,11,255,20.6,0.042,1052,7.8,0.7,0.8,716.9,6.3,3,9,26.2,10,50,2.71,33.6,18.0,22.0,56.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,0
64066,1,66,0.144,0.17,0.178,2.115,214,0.007,11,254,20.7,0.042,1037,7.8,0.7,0.8,715.9,6.3,3,9,26.2,10,50,2.69,33.7,18.0,22.0,56.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
65067,1,67,0.142,0.17,0.184,2.14,218,0.008,11,254,20.5,0.044,1054,7.8,0.7,0.8,715.9,6.3,3,9,26.2,10,50,2.69,33.7,18.0,22.0,56.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.013999999999999985,0.04200000000000001,0
66068,1,68,0.144,0.171,0.176,2.116,215,0.007,12,254,20.7,0.041,1039,7.8,0.7,0.8,715.9,6.3,3,9,26.2,10,50,2.69,33.7,18.0,22.0,56.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.004999999999999977,0.032,0
67069,1,69,0.144,0.172,0.187,2.131,217,0.008,11,254,20.5,0.044,1052,7.8,0.7,0.8,714.6,6.2,3,9,26.2,10,50,2.71,33.8,18.0,22.0,56.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.015000000000000013,0.04300000000000001,0
68070,1,70,0.142,0.172,0.182,2.129,214,0.007,11,254,20.7,0.044,1037,7.9,0.7,0.8,714.6,6.2,3,9,26.2,10,50,2.71,33.8,18.0,22.0,56.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.010000000000000009,0.04000000000000001,0
69071,1,71,0.144,0.172,0.178,2.17,218,0.008,11,254,20.7,0.042,1053,7.8,0.7,0.8,714.6,6.2,3,9,26.2,10,50,2.71,33.8,18.0,22.0,56.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.006000000000000005,0.034,0
70072,1,72,0.144,0.172,0.188,2.171,214,0.007,11,253,20.7,0.042,1038,7.8,0.7,0.8,713.4,6.1,3,9,26.2,10,50,2.71,33.9,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.016000000000000014,0.04400000000000001,0
71073,1,73,0.144,0.17,0.176,2.147,217,0.008,12,253,20.5,0.042,1052,7.8,0.7,0.8,713.4,6.1,3,9,26.2,10,50,2.71,33.9,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.005999999999999978,0.032,0
72074,1,74,0.14,0.17,0.18,2.128,218,0.01,11,254,20.7,0.044,1054,7.8,0.7,0.8,713.4,6.1,3,9,26.2,10,50,2.71,33.9,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.009999999999999981,0.03999999999999998,0
73075,1,75,0.142,0.17,0.179,2.127,214,0.008,11,254,20.5,0.044,1038,7.8,0.7,0.8,712.1,6.0,3,9,26.2,10,50,2.69,33.9,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00899999999999998,0.037000000000000005,0
74076,1,76,0.142,0.17,0.179,2.127,214,0.008,11,254,20.5,0.044,1038,7.8,0.7,0.8,712.1,6.0,3,9,26.2,10,50,2.69,33.9,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00899999999999998,0.037000000000000005,0
75077,1,77,0.144,0.17,0.176,2.131,214,0.009,11,254,20.5,0.044,1037,7.8,0.7,0.8,710.7,6.0,3,9,26.2,10,50,2.71,33.9,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.005999999999999978,0.032,0
76078,1,78,0.144,0.17,0.176,2.131,214,0.009,11,254,20.5,0.044,1037,7.8,0.7,0.8,710.7,6.0,3,9,26.2,10,50,2.71,33.9,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.005999999999999978,0.032,0
77079,1,79,0.144,0.17,0.181,2.124,214,0.008,12,254,20.6,0.041,1037,7.8,0.7,0.8,710.7,6.0,3,9,26.2,10,50,2.71,33.9,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.010999999999999982,0.037000000000000005,0
78080,1,80,0.144,0.17,0.181,2.124,214,0.008,12,254,20.6,0.041,1037,7.8,0.7,0.8,709.3,5.9,3,9,26.2,10,50,2.71,33.8,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.010999999999999982,0.037000000000000005,0
79081,1,81,0.144,0.17,0.178,2.173,217,0.014,11,254,20.6,0.044,1052,7.8,0.7,0.8,709.3,5.9,3,9,26.2,10,50,2.71,33.8,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
80082,1,82,0.144,0.168,0.178,2.143,214,0.008,11,253,20.5,0.043,1037,7.8,0.7,0.8,709.3,5.9,3,9,26.2,10,50,2.71,33.8,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.009999999999999981,0.034,0
81083,1,83,0.141,0.168,0.181,2.127,217,0.008,11,253,20.6,0.043,1052,7.8,0.7,0.8,707.5,5.8,3,9,26.2,10,50,2.7,33.8,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.012999999999999984,0.04000000000000001,0
82084,1,84,0.142,0.17,0.181,2.165,214,0.01,11,254,20.7,0.042,1037,7.8,0.7,0.8,707.5,5.8,3,9,26.2,10,50,2.7,33.8,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.010999999999999982,0.03900000000000001,0
83085,1,85,0.138,0.166,0.178,2.116,217,0.01,11,254,20.7,0.043,1052,7.8,0.7,0.8,707.5,5.8,3,9,26.2,10,50,2.7,33.8,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999999999999997,0.011999999999999983,0.03999999999999998,0
84086,1,86,0.142,0.168,0.182,2.16,218,0.008,11,254,20.6,0.042,1054,7.8,0.7,0.8,705.6,5.8,3,9,26.2,10,50,2.71,33.7,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.013999999999999985,0.04000000000000001,0
85087,1,87,0.144,0.17,0.18,2.127,217,0.01,11,254,20.6,0.044,1052,7.8,0.7,0.8,705.6,5.8,3,9,26.2,10,50,2.71,33.7,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.009999999999999981,0.036000000000000004,0
86088,1,88,0.142,0.168,0.174,2.152,214,0.007,10,254,20.6,0.044,1037,7.8,0.7,0.8,705.6,5.8,3,9,26.2,10,50,2.71,33.7,18.0,22.0,56.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.005999999999999978,0.032,0
87089,1,89,0.142,0.168,0.176,2.119,218,0.008,11,254,20.7,0.043,1053,7.8,0.7,0.8,703.3,5.7,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
88090,1,90,0.142,0.168,0.176,2.119,218,0.008,11,254,20.7,0.043,1053,7.8,0.7,0.8,703.3,5.7,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
89091,1,91,0.142,0.168,0.179,2.168,217,0.008,11,253,20.6,0.041,1052,7.8,0.7,0.8,703.3,5.7,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.010999999999999982,0.037000000000000005,0
90092,1,92,0.142,0.168,0.179,2.168,217,0.008,11,253,20.6,0.041,1052,7.8,0.7,0.8,700.7,5.6,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.010999999999999982,0.037000000000000005,0
91093,1,93,0.144,0.166,0.182,2.128,214,0.013,11,253,20.7,0.044,1038,7.8,0.7,0.8,700.7,5.6,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.015999999999999986,0.038000000000000006,0
92094,1,94,0.144,0.166,0.182,2.128,214,0.013,11,253,20.7,0.044,1038,7.8,0.7,0.8,700.7,5.6,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.015999999999999986,0.038000000000000006,0
93095,1,95,0.144,0.168,0.174,2.121,214,0.008,11,253,20.6,0.041,1037,7.8,0.7,0.8,698.2,5.6,3,9,26.2,10,50,2.67,33.7,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.005999999999999978,0.03,0
94096,1,96,0.142,0.168,0.178,2.132,218,0.007,10,253,20.6,0.044,1053,7.8,0.7,0.8,698.2,5.6,3,9,26.2,10,50,2.67,33.7,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.009999999999999981,0.036000000000000004,0
95097,1,97,0.142,0.168,0.178,2.159,214,0.01,11,253,20.6,0.042,1037,7.8,0.7,0.8,698.2,5.6,3,9,26.2,10,50,2.67,33.7,18.0,22.0,55.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.009999999999999981,0.036000000000000004,0
96098,1,98,0.144,0.168,0.185,2.155,217,0.007,11,254,20.6,0.042,1052,7.8,0.7,0.8,695.5,5.6,3,9,26.2,10,50,2.7,33.7,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.016999999999999987,0.04100000000000001,0
97099,1,99,0.146,0.168,0.178,2.117,214,0.008,11,253,20.6,0.044,1037,7.8,0.7,0.8,695.5,5.6,3,9,26.2,10,50,2.7,33.7,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.009999999999999981,0.032,0
98100,1,100,0.146,0.166,0.181,2.114,217,0.008,11,253,20.6,0.044,1051,7.8,0.7,0.8,695.5,5.6,3,9,26.2,10,50,2.7,33.7,18.0,22.0,55.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.014999999999999986,0.035,0
99101,1,101,0.141,0.17,0.184,2.134,214,0.008,11,254,20.6,0.044,1036,7.8,0.7,0.8,692.9,5.5,3,9,26.2,10,50,2.7,33.7,18.0,22.0,55.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029000000000000026,0.013999999999999985,0.04300000000000001,0
100102,1,102,0.142,0.168,0.184,2.157,217,0.007,11,254,20.6,0.043,1052,7.8,0.7,0.8,692.9,5.5,3,9,26.2,10,50,2.7,33.7,18.0,22.0,55.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.015999999999999986,0.04200000000000001,0
101103,1,103,0.144,0.168,0.174,2.148,214,0.008,11,254,20.6,0.044,1037,7.8,0.7,0.8,692.9,5.5,3,9,26.2,10,50,2.7,33.7,18.0,22.0,55.6,18.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.005999999999999978,0.03,1
102104,1,104,0.144,0.168,0.186,2.127,217,0.008,11,254,20.4,0.044,1052,7.8,0.7,0.8,690.2,5.5,3,9,26.2,10,50,2.68,33.6,18.0,22.0,55.4,18.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,1
103105,1,105,0.146,0.168,0.174,2.167,214,0.01,11,254,20.7,0.041,1037,7.8,0.7,0.8,690.2,5.5,3,9,26.2,10,50,2.68,33.6,18.0,22.0,55.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.005999999999999978,0.027999999999999997,0
104106,1,106,0.144,0.168,0.184,2.147,217,0.008,11,254,20.6,0.044,1052,7.8,0.7,0.8,687.8,5.5,3,9,26.1,10,50,2.67,33.4,18.0,22.0,55.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,1
105107,1,107,0.142,0.168,0.186,2.158,214,0.008,11,254,20.6,0.041,1037,7.8,0.7,0.8,687.8,5.5,3,9,26.1,10,50,2.67,33.4,18.0,22.0,55.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
106108,1,108,0.142,0.168,0.186,2.158,214,0.008,11,254,20.6,0.041,1037,7.8,0.7,0.8,687.8,5.5,3,9,26.1,10,50,2.67,33.4,18.0,22.0,55.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
107109,1,109,0.146,0.168,0.187,2.116,218,0.008,12,254,20.6,0.044,1053,7.8,0.7,0.8,685.3,5.4,3,9,26.1,10,50,2.69,33.4,18.0,22.0,55.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.01899999999999999,0.04100000000000001,0
108110,1,110,0.146,0.168,0.174,2.154,214,0.008,10,254,20.6,0.042,1038,7.8,0.7,0.8,685.3,5.4,3,9,26.1,10,50,2.69,33.4,18.0,22.0,55.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.005999999999999978,0.027999999999999997,1
109111,1,111,0.144,0.168,0.176,2.164,217,0.008,11,254,20.6,0.041,1052,7.8,0.7,0.8,685.3,5.4,3,9,26.1,10,50,2.69,33.4,18.0,22.0,55.5,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.00799999999999998,0.032,1
110117,1,117,0.144,0.166,0.176,2.116,218,0.008,11,255,20.8,0.043,1053,7.9,0.7,0.8,671.4,6.6,3,9,26.3,10,50,2.7,34.1,18.0,22.0,54.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.009999999999999981,0.032,0
111118,1,118,0.144,0.168,0.186,2.155,214,0.008,11,255,20.6,0.044,1038,7.9,0.7,0.8,671.4,6.6,3,9,26.3,10,50,2.7,34.1,18.0,22.0,54.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,0
112119,1,119,0.144,0.17,0.178,2.128,217,0.007,11,257,20.8,0.044,1051,7.9,0.7,0.8,672.4,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,1
113120,1,120,0.144,0.168,0.18,2.137,218,0.007,11,258,20.7,0.043,1054,7.9,0.7,0.8,672.4,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.6,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,1
114121,1,121,0.144,0.166,0.184,2.131,214,0.008,12,259,20.7,0.044,1038,7.9,0.7,0.8,672.4,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.6,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.017999999999999988,0.04000000000000001,1
115122,1,122,0.144,0.168,0.178,2.157,218,0.008,12,259,20.7,0.041,1053,7.9,0.7,0.8,673.4,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.009999999999999981,0.034,0
116123,1,123,0.144,0.168,0.18,2.145,214,0.007,11,261,20.6,0.044,1038,7.9,0.7,0.8,673.4,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.5,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,1
117124,1,124,0.146,0.166,0.184,2.111,217,0.01,12,257,20.7,0.033,1051,7.9,0.7,0.8,673.4,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.017999999999999988,0.038000000000000006,0
118125,1,125,0.146,0.168,0.182,2.123,218,0.007,12,257,20.7,0.044,1054,7.9,0.7,0.8,674.6,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.013999999999999985,0.036000000000000004,1
119126,1,126,0.144,0.166,0.174,2.159,215,0.007,12,257,20.8,0.041,1039,7.9,0.7,0.8,674.6,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.00799999999999998,0.03,0
120127,1,127,0.144,0.166,0.174,2.159,215,0.007,12,257,20.8,0.041,1039,7.9,0.7,0.8,674.6,6.6,3,9,26.3,10,50,2.68,34.1,18.0,22.0,54.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.00799999999999998,0.03,1
121128,1,128,0.144,0.168,0.182,2.131,217,0.007,11,259,20.8,0.044,1052,7.9,0.7,0.8,676.0,6.6,3,9,26.3,10,50,2.7,34.1,18.0,22.0,54.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
122129,1,129,0.142,0.168,0.178,2.166,215,0.01,11,259,20.8,0.041,1039,7.9,0.7,0.8,676.0,6.6,3,9,26.3,10,50,2.7,34.1,18.0,22.0,54.7,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.009999999999999981,0.036000000000000004,1
123130,1,130,0.142,0.168,0.178,2.166,215,0.01,11,259,20.8,0.041,1039,7.9,0.7,0.8,676.0,6.6,3,9,26.3,10,50,2.7,34.1,18.0,22.0,54.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.009999999999999981,0.036000000000000004,0
124131,1,131,0.142,0.168,0.188,2.147,218,0.007,11,259,20.8,0.043,1053,7.9,0.7,0.8,677.5,6.6,3,9,26.2,10,50,2.69,34.1,18.0,22.0,54.8,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.01999999999999999,0.04600000000000001,1
125132,1,132,0.14,0.166,0.182,2.117,214,0.008,11,259,20.9,0.042,1038,7.9,0.7,0.8,677.5,6.6,3,9,26.2,10,50,2.69,34.1,18.0,22.0,54.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025999999999999995,0.015999999999999986,0.04199999999999998,0
126133,1,133,0.14,0.166,0.178,2.164,218,0.009,12,254,20.8,0.034,1053,7.9,0.7,0.8,677.5,6.6,3,9,26.2,10,50,2.69,34.1,18.0,22.0,54.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025999999999999995,0.011999999999999983,0.03799999999999998,0
127134,1,134,0.142,0.166,0.182,2.158,218,0.008,11,254,20.7,0.033,1053,7.9,0.7,0.8,678.8,6.6,3,9,26.3,10,50,2.69,34.1,18.0,22.0,54.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,0
128135,1,135,0.142,0.166,0.182,2.158,218,0.008,11,254,20.7,0.033,1053,7.9,0.7,0.8,678.8,6.6,3,9,26.3,10,50,2.69,34.1,18.0,22.0,54.9,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,1
129136,1,136,0.144,0.166,0.186,2.158,214,0.008,11,254,20.8,0.042,1038,7.9,0.7,0.8,678.8,6.6,3,9,26.3,10,50,2.69,34.1,18.0,22.0,54.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.01999999999999999,0.04200000000000001,0
130137,1,137,0.142,0.17,0.182,2.139,214,0.008,11,254,20.5,0.044,1037,7.9,0.7,0.8,680.3,6.6,3,9,26.3,10,50,2.71,34.2,18.0,22.0,54.7,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.011999999999999983,0.04000000000000001,1
131138,1,138,0.142,0.17,0.182,2.139,214,0.008,11,254,20.5,0.044,1037,7.9,0.7,0.8,680.3,6.6,3,9,26.3,10,50,2.71,34.2,18.0,22.0,54.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.011999999999999983,0.04000000000000001,0
132139,1,139,0.142,0.168,0.18,2.134,218,0.008,11,255,20.7,0.043,1053,7.9,0.7,0.8,680.3,6.6,3,9,26.3,10,50,2.71,34.2,18.0,22.0,54.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.011999999999999983,0.038000000000000006,0
133140,1,140,0.142,0.17,0.182,2.119,214,0.009,11,257,20.7,0.042,1037,7.9,0.7,0.8,682.2,6.6,3,9,26.3,10,50,2.68,34.2,18.0,22.0,54.7,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.011999999999999983,0.04000000000000001,1
